subSubName,mainMenuName,title,url,price,description
"област Велико Търново",Работа,"Търси учител в група за целодневна организация на учебния ден i-iv клас",https://www.alo.bg/9156525,,"Публикувано от ”Бюро по труда”: [ ДБТ - Павликени ] Място на работата: Насeлено място към общ. Павликени, обл. Велико Търново Наименование на длъжността: 2341-5015 - Учител в група за целодневна орг.."
"област Велико Търново",Работа,"Национален Домоуправител!!!",https://www.alo.bg/8957565,,"НАЦИОНАЛЕН ДОМОУПРАВИТЕЛ ( за цяла България ). Търся слаботокови техници за монтаж и ремонт на: -- чип устройство; -- видеонаблюдение и; -- домофони. МОНТАЖИ!!! Без външни и висящи ка.."
"област Велико Търново",Работа,"Лаборант / Качествен и Стоков контрол на Зърнобаза",https://www.alo.bg/8747455,,"Заплата: Нето 1100 лв/месец / Ваучери за храна 200 лв / транспорт до месторабота в рамките на 40 км. Изисквания: -Образование в някоя от областите: технология на зърнените храни и фуражите; растен.."
"област Велико Търново",Работа,"Предлагам работа за кравар",https://www.alo.bg/9152420,,
"област Велико Търново",Работа,"Търси товарач",https://www.alo.bg/9151949,,"Публикувано от ”Бюро по труда”: [ ДБТ - Омуртаг ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 9333-0007 - Товарач Основни отговорности: Подг.."
"област Велико Търново",Работа,"Търси учител, детска градина",https://www.alo.bg/9151934,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Елена, обл. Велико Търново Наименование на длъжността: 2342-5002 - Учител, детска градина Основни.."
"област Велико Търново",Работа,"Търси шофьор, самосвал",https://www.alo.bg/9151917,,"Публикувано от ”Бюро по труда”: [ ДБТ - Павликени ] Място на работата: Насeлено място към общ. Павликени, обл. Велико Търново Наименование на длъжността: 8332-2003 - Шофьор, самосвал Основни отгово.."
"област Велико Търново",Работа,"Търси помощник, кухня (без домашен)",https://www.alo.bg/9151889,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 9412-0002 - Помощник, кухня (без домаше.."
"област Велико Търново",Работа,"Търси Хигиенист",https://www.alo.bg/9151560,,"Нощен Бар, търси хигиенист, добри условия за работа."
"област Велико Търново",Работа,"Търси готвач",https://www.alo.bg/9147302,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 5120-2001 - Готвач Основни отговорност.."
"област Велико Търново",Работа,"Търси пакетировач",https://www.alo.bg/9147267,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 9321-0001 - Пакетировач Основни отгово.."
"област Велико Търново",Работа,"Търси фуражист",https://www.alo.bg/9147245,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 6129-1003 - Фуражист Основни отговорно.."
"област Велико Търново",Работа,"Търси работник, сладкарско производство",https://www.alo.bg/9147200,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Полски Тръмбеш, обл. Велико Търново Наименование на длъжността: 7512-1021 - Работник, сладкарско производс.."
"област Велико Търново",Работа,"Търси пакетировач",https://www.alo.bg/9147199,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Полски Тръмбеш, обл. Велико Търново Наименование на длъжността: 9321-0001 - Пакетировач Основни отговорно.."
"област Велико Търново",Работа,"Търси монтажник, кабели",https://www.alo.bg/9145117,,"Публикувано от ”Бюро по труда”: [ ДБТ - Оряхово ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 8212-2005 - Монтажник, кабели Основни отговорнос.."
"област Велико Търново",Работа,"Търси технолог",https://www.alo.bg/9145080,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 3119-3044 - Технолог Основни отговорности: Устано.."
"област Велико Търново",Работа,"Търси шлосер",https://www.alo.bg/9145062,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 7222-3011 - Шлосер Основни отговорности: Изпълняв.."
"област Велико Търново",Работа,"Търси животновъд",https://www.alo.bg/9145038,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 6121-1008 - Животновъд Основни отговорности: извъ.."
"област Велико Търново",Работа,"Търси пекар",https://www.alo.bg/9145018,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 7512-2010 - Пекар Основни отговорности: замесва, .."
"област Велико Търново",Работа,"Търси обслужващ, магазин",https://www.alo.bg/9144960,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 5249-0001 - Обслужващ, магазин .."
"област Велико Търново",Работа,"Търси обслужващ работник, промишлено производство",https://www.alo.bg/9144959,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 9329-0017 - Обслужващ работник, .."
"област Велико Търново",Работа,"Търси еколог",https://www.alo.bg/9142611,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 2133-6001 - Еколог Основни отговорности: Осъществ.."
"област Велико Търново",Работа,"Търси зареждач, материали и полуфабрикати",https://www.alo.bg/9142599,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 9329-0010 - Зареждач, материали и полуф.."
"област Велико Търново",Работа,"Търси машинен оператор, обработка на метал/метални изделия",https://www.alo.bg/9142580,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7223-2018 - Машинен оператор, обра.."
"област Велико Търново",Работа,"Търси социален асистент",https://www.alo.bg/9142570,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5322-1003 - Социален асистент Осн.."
"област Велико Търново",Работа,"Търся си лична асистентка",https://www.alo.bg/9008653,,"Търся си лична асистентка, която да извършва административни дейности като например търсене и резервиране на самолетни билети и хотели, писане и изпращане на електронна поща и други подобни. Не всеки .."
"област Велико Търново",Работа,"Търси кредитен специалист, банка",https://www.alo.bg/9139588,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 3312-5001 - Кредитен специалист,.."
"област Велико Търново",Работа,"Търси инкасатор, плащания",https://www.alo.bg/9139575,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 4214-2004 - Инкасатор, плащания Основн.."
"област Велико Търново",Работа,"Търси зареждач, промишлено производство (ръчно)",https://www.alo.bg/9139566,,"Публикувано от ”Бюро по труда”: [ ДБТ - Павликени ] Място на работата: Насeлено място към общ. Павликени, обл. Велико Търново Наименование на длъжността: 9329-0009 - Зареждач, промишлено производств.."
"област Велико Търново",Работа,"Търси оператор, преса за метал",https://www.alo.bg/9136890,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7223-2035 - Оператор, преса за мет.."
"област Велико Търново",Работа,"Търси трудотерапевт",https://www.alo.bg/9136847,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5329-1008 - Трудотерапевт Основни.."
"област Велико Търново",Работа,"Търси общ работник",https://www.alo.bg/9136796,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 9622-0001 - Общ работник Основни отгов.."
"област Велико Търново",Работа,"Търси общ работник",https://www.alo.bg/9136722,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Полски Тръмбеш, обл. Велико Търново Наименование на длъжността: 9622-0001 - Общ работник Основни отговорн.."
"област Велико Търново",Работа,"Медицински специалисти",https://www.alo.bg/9132013,,"ИЗИСКВАНИЯ КЪМ КАНДИДАТИТЕ: Лекар специалист: - Членство в БЛС - Българско гражданство - Завършена степен по медицина и придобита специалност Лекари без призната клинична специалност - Членств.."
"област Велико Търново",Работа,"Търси продавач-консултант",https://www.alo.bg/9132417,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 5223-2001 - Продавач-консултант .."
"област Велико Търново",Работа,"Охранител -ФЕЦ",https://www.alo.bg/9131231,,"БГ СЕКЮРИТИ” ЕООД е лицензирана охранителна фирма за извършване на частна охранителна дейност на територията на цялата страна. -Компанията е лидер в осигуряване на безпрепятствено протичане на масов.."
"област Велико Търново",Работа,"Търси машинен оператор, месни продукти",https://www.alo.bg/9130592,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 8160-2007 - Машинен оператор, месни про.."
"област Велико Търново",Работа,"Търси разфасовач",https://www.alo.bg/9130588,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 7511-1015 - Разфасовач Основни отговор.."
"област Велико Търново",Работа,"Търси монтьор, ремонт на машини и оборудване",https://www.alo.bg/9130587,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 7233-2031 - Монтьор, ремонт на машини и оборудване.."
"област Велико Търново",Работа,"Търси бетонджия",https://www.alo.bg/9128221,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 7114-2002 - Бетонджия Основни отговорности: работ.."
"област Велико Търново",Работа,"Търси логопед",https://www.alo.bg/9128121,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 2266-6001 - Логопед Основни отговорности: Познава.."
"област Велико Търново",Работа,"Търси санитар",https://www.alo.bg/9128108,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 5321-1002 - Санитар Основни отг.."
"област Велико Търново",Работа,"Търси машинен оператор, изтегляне на жица и тел",https://www.alo.bg/9126414,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8121-2015 - Машинен оператор, изте.."
"област Велико Търново",Работа,"Търси машинен оператор, дървообработване",https://www.alo.bg/9126384,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 8172-2005 - Машинен оператор, дървообра.."
"област Велико Търново",Работа,"Търси образователен медиатор",https://www.alo.bg/9126261,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 5312-3004 - Образователен медиатор Осн.."
"област Велико Търново",Работа,"Дистрибутор на хранителни добавки",https://www.alo.bg/9125968,,"Ние сме успешна компания в областта на здравословните хранителни добавки, търсим амбициозни и мотивирани дистрибутори, които да се присъединят към нашия екип. Вашата роля ще бъде да представлявате наш.."
"област Велико Търново",Работа,"Търси оператор, гилотина за разкрояване (метал)",https://www.alo.bg/9123094,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7223-2036 - Оператор, гилотина за .."
"област Велико Търново",Работа,"Оператори в кол център с английски език",https://www.alo.bg/8913892,,"Изисквания: * владеене на английски език /писмено и говоримо/ * добра компютърна грамотност; * добри комуникативни и аналитични умения; * проактивност и положителна нагласа към работата. * Оп.."
"област Велико Търново",Работа,"Търси общ работник, промишлеността",https://www.alo.bg/9119045,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 9329-0018 - Общ работник, промишле.."
"област Велико Търново",Работа,"Търси електромонтьор",https://www.alo.bg/9119030,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7412-2009 - Електромонтьор Основн.."
"област Велико Търново",Работа,"Търси контрольор, качество",https://www.alo.bg/9118937,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7543-3010 - Контрольор, качество .."
"област Велико Търново",Работа,"Търси оператор, преса за метал",https://www.alo.bg/9118888,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7223-2035 - Оператор, преса за мет.."
"област Велико Търново",Работа,"Търси мияч, превозни средства (ръчно)",https://www.alo.bg/9116553,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 9122-0001 - Мияч, превозни средств.."
"област Велико Търново",Работа,"Търси общ работник",https://www.alo.bg/9116524,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 9622-0001 - Общ работник Основни .."
"област Велико Търново",Работа,"Търси машинист, многокофов багер",https://www.alo.bg/9116521,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8342-2003 - Машинист, многокофов б.."
"област Велико Търново",Работа,"Търси водопроводчик (външно водоснабдяване и канализация)",https://www.alo.bg/9116519,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7126-2001 - Водопроводчик (външно .."
"област Велико Търново",Работа,"Търси оператор, хидроелектроцентрала",https://www.alo.bg/9116505,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 3131-3025 - Оператор, хидроелектро.."
"област Велико Търново",Работа,"Търси организатор дейности",https://www.alo.bg/9116504,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 5169-3008 - Организатор дейности.."
"област Велико Търново",Работа,"Търси образователен медиатор",https://www.alo.bg/9116502,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 5312-3004 - Образователен медиат.."
